species_label,organism_name,ncbi_accession,genomic_accession,ncbi_seq_id,assembly_accession,gene_symbol,locus_tag,source_type,length_nt,terminal_stop_removed,stratum,used_in_main_benchmark
human,Homo sapiens,NP_001381252.1,NC_000018.10,lcl|NC_000018.10_cds_NP_001381252.1_110377,GCF_000001405.40,SPIRE1,,CDS_FASTA,1905,yes,L4_very_long,yes
human,Homo sapiens,NP_001093646.1,NC_000019.10,lcl|NC_000019.10_cds_NP_001093646.1_114278,GCF_000001405.40,HOOK2,,CDS_FASTA,2154,yes,L4_very_long,yes
human,Homo sapiens,NP_001180481.1,NC_000019.10,lcl|NC_000019.10_cds_NP_001180481.1_116180,GCF_000001405.40,ZNF850,,CDS_FASTA,3273,yes,L4_very_long,yes
human,Homo sapiens,NP_001182534.1,NC_000019.10,lcl|NC_000019.10_cds_NP_001182534.1_119401,GCF_000001405.40,ZNF865,,CDS_FASTA,3180,yes,L4_very_long,yes
human,Homo sapiens,NP_001185619.1,NC_000019.10,lcl|NC_000019.10_cds_NP_001185619.1_113839,GCF_000001405.40,PPAN-P2RY11,,CDS_FASTA,1563,yes,L4_very_long,yes
human,Homo sapiens,NP_001309426.1,NC_000019.10,lcl|NC_000019.10_cds_NP_001309426.1_114236,GCF_000001405.40,ZNF799,,CDS_FASTA,1836,yes,L4_very_long,yes
human,Homo sapiens,NP_001356693.1,NC_000019.10,lcl|NC_000019.10_cds_NP_001356693.1_118752,GCF_000001405.40,ZNF28,,CDS_FASTA,2115,yes,L4_very_long,yes
human,Homo sapiens,NP_002958.2,NC_000019.10,lcl|NC_000019.10_cds_NP_002958.2_113207,GCF_000001405.40,SAFB,,CDS_FASTA,2748,yes,L4_very_long,yes
human,Homo sapiens,NP_694546.1,NC_000019.10,lcl|NC_000019.10_cds_NP_694546.1_116643,GCF_000001405.40,PSMC4,,CDS_FASTA,1164,yes,L4_very_long,yes
human,Homo sapiens,XP_011525186.1,NC_000019.10,lcl|NC_000019.10_cds_XP_011525186.1_118571,GCF_000001405.40,HAS1,,CDS_FASTA,987,yes,L4_very_long,yes
human,Homo sapiens,XP_011525986.1,NC_000019.10,lcl|NC_000019.10_cds_XP_011525986.1_112934,GCF_000001405.40,MFSD12,,CDS_FASTA,1422,yes,L4_very_long,yes
human,Homo sapiens,XP_047295759.1,NC_000019.10,lcl|NC_000019.10_cds_XP_047295759.1_117714,GCF_000001405.40,LOC124904791,,CDS_FASTA,1161,yes,L4_very_long,yes
human,Homo sapiens,NP_001191.1,NC_000020.11,lcl|NC_000020.11_cds_NP_001191.1_120427,GCF_000001405.40,BMP2,,CDS_FASTA,1191,yes,L4_very_long,yes
human,Homo sapiens,NP_001309860.1,NC_000020.11,lcl|NC_000020.11_cds_NP_001309860.1_122257,GCF_000001405.40,STAU1,,CDS_FASTA,1611,yes,L4_very_long,yes
human,Homo sapiens,NP_742106.1,NC_000020.11,lcl|NC_000020.11_cds_NP_742106.1_122821,GCF_000001405.40,KCNQ2,,CDS_FASTA,2526,yes,L4_very_long,yes
human,Homo sapiens,XP_011527367.1,NC_000020.11,lcl|NC_000020.11_cds_XP_011527367.1_122174,GCF_000001405.40,SLC2A10,,CDS_FASTA,1485,yes,L4_very_long,yes
human,Homo sapiens,NP_003298.2,NC_000021.9,lcl|NC_000021.9_cds_NP_003298.2_124145,GCF_000001405.40,TRPM2,,CDS_FASTA,4512,yes,L4_very_long,yes
human,Homo sapiens,XP_016883758.1,NC_000021.9,lcl|NC_000021.9_cds_XP_016883758.1_124011,GCF_000001405.40,HSF2BP,,CDS_FASTA,1023,yes,L4_very_long,yes
human,Homo sapiens,XP_047296862.1,NC_000021.9,lcl|NC_000021.9_cds_XP_047296862.1_123557,GCF_000001405.40,SETD4,,CDS_FASTA,1251,yes,L4_very_long,yes
human,Homo sapiens,NP_001001852.2,NC_000022.11,lcl|NC_000022.11_cds_NP_001001852.2_126912,GCF_000001405.40,PIM3,,CDS_FASTA,981,yes,L4_very_long,yes
human,Homo sapiens,NP_005198.1,NC_000022.11,lcl|NC_000022.11_cds_NP_005198.1_124739,GCF_000001405.40,CRKL,,CDS_FASTA,912,yes,L4_very_long,yes
human,Homo sapiens,XP_047297252.1,NC_000022.11,lcl|NC_000022.11_cds_XP_047297252.1_126601,GCF_000001405.40,SERHL2,,CDS_FASTA,990,yes,L4_very_long,yes
human,Homo sapiens,XP_047297374.1,NC_000022.11,lcl|NC_000022.11_cds_XP_047297374.1_124659,GCF_000001405.40,DGCR8,,CDS_FASTA,2322,yes,L4_very_long,yes
human,Homo sapiens,XP_047297567.1,NC_000022.11,lcl|NC_000022.11_cds_XP_047297567.1_126180,GCF_000001405.40,PICK1,,CDS_FASTA,984,yes,L4_very_long,yes
human,Homo sapiens,NP_001138433.1,NT_113891.3,lcl|NT_113891.3_cds_NP_001138433.1_140528,GCF_000001405.40,NFKBIL1,,CDS_FASTA,1101,yes,L4_very_long,yes
human,Homo sapiens,XP_054184554.1,NT_167251.2,lcl|NT_167251.2_cds_XP_054184554.1_139388,GCF_000001405.40,PLEKHM1,,CDS_FASTA,3171,yes,L4_very_long,yes
human,Homo sapiens,NP_703144.3,NT_187642.1,lcl|NT_187642.1_cds_NP_703144.3_145968,GCF_000001405.40,KIR3DL3,,CDS_FASTA,1233,yes,L4_very_long,yes
human,Homo sapiens,NP_703144.3,NW_016107307.1,lcl|NW_016107307.1_cds_NP_703144.3_136240,GCF_000001405.40,KIR3DL3,,CDS_FASTA,1233,yes,L4_very_long,yes
human,Homo sapiens,NP_005387.3,NW_025791790.1,lcl|NW_025791790.1_cds_NP_005387.3_133985,GCF_000001405.40,PNLIPRP2,,CDS_FASTA,1410,yes,L4_very_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA06639.1,BK006934.2,lcl|BK006934.2_cds_DAA06639.1_2407,GCA_000146045.2,,YHL048C-A,CDS_FASTA,135,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA06688.1,BK006934.2,lcl|BK006934.2_cds_DAA06688.1_2460,GCA_000146045.2,QCR10,YHR001W-A,CDS_FASTA,234,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA06696.1,BK006934.2,lcl|BK006934.2_cds_DAA06696.1_2468,GCA_000146045.2,,YHR007C-A,CDS_FASTA,216,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA06743.1,BK006934.2,lcl|BK006934.2_cds_DAA06743.1_2515,GCA_000146045.2,,YHR050W-A,CDS_FASTA,171,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA06748.1,BK006934.2,lcl|BK006934.2_cds_DAA06748.1_2519,GCA_000146045.2,CUP1-1,YHR053C,CDS_FASTA,186,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA06782.1,BK006934.2,lcl|BK006934.2_cds_DAA06782.1_2556,GCA_000146045.2,,YHR086W-A,CDS_FASTA,162,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA06837.1,BK006934.2,lcl|BK006934.2_cds_DAA06837.1_2615,GCA_000146045.2,RPC10,YHR143W-A,CDS_FASTA,213,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA06868.1,BK006934.2,lcl|BK006934.2_cds_DAA06868.1_2647,GCA_000146045.2,,YHR175W-A,CDS_FASTA,150,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA06892.1,BK006934.2,lcl|BK006934.2_cds_DAA06892.1_2672,GCA_000146045.2,NBL1,YHR199C-A,CDS_FASTA,222,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA06907.1,BK006934.2,lcl|BK006934.2_cds_DAA06907.1_2687,GCA_000146045.2,,YHR213W-A,CDS_FASTA,234,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAD54801.1,BK006934.2,lcl|BK006934.2_cds_DAD54801.1_2518,GCA_000146045.2,,YHR052C-B,CDS_FASTA,174,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA06949.1,BK006935.2,lcl|BK006935.2_cds_DAA06949.1_32,GCA_000146045.2,,YAL037C-A,CDS_FASTA,93,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA06997.1,BK006935.2,lcl|BK006935.2_cds_DAA06997.1_80,GCA_000146045.2,PAU7,YAR020C,CDS_FASTA,168,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA07001.1,BK006935.2,lcl|BK006935.2_cds_DAA07001.1_84,GCA_000146045.2,DFP2,YAR029W,CDS_FASTA,225,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA07023.1,BK006936.2,lcl|BK006936.2_cds_DAA07023.1_106,GCA_000146045.2,,YBL100W-C,CDS_FASTA,120,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA07050.1,BK006936.2,lcl|BK006936.2_cds_DAA07050.1_133,GCA_000146045.2,,YBL071C-B,CDS_FASTA,99,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA07192.1,BK006936.2,lcl|BK006936.2_cds_DAA07192.1_280,GCA_000146045.2,,YBR072C-A,CDS_FASTA,162,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA07278.1,BK006936.2,lcl|BK006936.2_cds_DAA07278.1_368,GCA_000146045.2,YSY6,YBR162W-A,CDS_FASTA,198,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA07297.1,BK006936.2,lcl|BK006936.2_cds_DAA07297.1_387,GCA_000146045.2,,YBR182C-A,CDS_FASTA,195,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA07311.1,BK006936.2,lcl|BK006936.2_cds_DAA07311.1_401,GCA_000146045.2,,YBR196C-A,CDS_FASTA,150,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA07312.1,BK006936.2,lcl|BK006936.2_cds_DAA07312.1_402,GCA_000146045.2,,YBR196C-B,CDS_FASTA,105,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA07317.1,BK006936.2,lcl|BK006936.2_cds_DAA07317.1_407,GCA_000146045.2,,YBR200W-A,CDS_FASTA,165,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA07319.1,BK006936.2,lcl|BK006936.2_cds_DAA07319.1_409,GCA_000146045.2,MIN7,YBR201C-A,CDS_FASTA,204,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA07338.1,BK006936.2,lcl|BK006936.2_cds_DAA07338.1_429,GCA_000146045.2,,YBR221W-A,CDS_FASTA,105,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA07346.1,BK006936.2,lcl|BK006936.2_cds_DAA07346.1_437,GCA_000146045.2,COQ21,YBR230W-A,CDS_FASTA,201,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA07411.1,BK006936.2,lcl|BK006936.2_cds_DAA07411.1_504,GCA_000146045.2,TYC1,YBR296C-A,CDS_FASTA,120,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA07414.1,BK006936.2,lcl|BK006936.2_cds_DAA07414.1_507,GCA_000146045.2,,YBR298C-A,CDS_FASTA,222,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA35094.1,BK006936.2,lcl|BK006936.2_cds_DAA35094.1_263,GCA_000146045.2,MNC1,YBR056W-A,CDS_FASTA,201,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA35095.1,BK006936.2,lcl|BK006936.2_cds_DAA35095.1_332,GCA_000146045.2,MEO1,YBR126W-A,CDS_FASTA,207,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA07437.1,BK006937.2,lcl|BK006937.2_cds_DAA07437.1_532,GCA_000146045.2,,YCL048W-A,CDS_FASTA,240,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA07474.1,BK006937.2,lcl|BK006937.2_cds_DAA07474.1_569,GCA_000146045.2,VMA9,YCL005W-A,CDS_FASTA,222,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA07499.1,BK006937.2,lcl|BK006937.2_cds_DAA07499.1_596,GCA_000146045.2,HTL1,YCR020W-B,CDS_FASTA,237,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA07547.1,BK006937.2,lcl|BK006937.2_cds_DAA07547.1_647,GCA_000146045.2,EGO2,YCR075W-A,CDS_FASTA,228,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA07577.1,BK006937.2,lcl|BK006937.2_cds_DAA07577.1_678,GCA_000146045.2,,YCR108C,CDS_FASTA,192,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA11634.1,BK006938.2,lcl|BK006938.2_cds_DAA11634.1_695,GCA_000146045.2,OST4,YDL232W,CDS_FASTA,111,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA11773.1,BK006938.2,lcl|BK006938.2_cds_DAA11773.1_834,GCA_000146045.2,,YDL085C-A,CDS_FASTA,207,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA11790.1,BK006938.2,lcl|BK006938.2_cds_DAA11790.1_851,GCA_000146045.2,COX9,YDL067C,CDS_FASTA,180,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA11795.1,BK006938.2,lcl|BK006938.2_cds_DAA11795.1_856,GCA_000146045.2,RPS29B,YDL061C,CDS_FASTA,171,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA11851.1,BK006938.2,lcl|BK006938.2_cds_DAA11851.1_914,GCA_000146045.2,,YDR003W-A,CDS_FASTA,123,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA11882.1,BK006938.2,lcl|BK006938.2_cds_DAA11882.1_947,GCA_000146045.2,CPP3,YDR034W-B,CDS_FASTA,156,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA11926.1,BK006938.2,lcl|BK006938.2_cds_DAA11926.1_991,GCA_000146045.2,TFB5,YDR079C-A,CDS_FASTA,219,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA11965.1,BK006938.2,lcl|BK006938.2_cds_DAA11965.1_1031,GCA_000146045.2,COX26,YDR119W-A,CDS_FASTA,201,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA12010.1,BK006938.2,lcl|BK006938.2_cds_DAA12010.1_1078,GCA_000146045.2,,YDR169C-A,CDS_FASTA,150,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA12037.1,BK006938.2,lcl|BK006938.2_cds_DAA12037.1_1105,GCA_000146045.2,,YDR194W-A,CDS_FASTA,153,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA12050.1,BK006938.2,lcl|BK006938.2_cds_DAA12050.1_1119,GCA_000146045.2,CPP2,YDR210W,CDS_FASTA,228,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA12087.1,BK006938.2,lcl|BK006938.2_cds_DAA12087.1_1157,GCA_000146045.2,,YDR246W-A,CDS_FASTA,201,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA12117.1,BK006938.2,lcl|BK006938.2_cds_DAA12117.1_1188,GCA_000146045.2,PMP3,YDR276C,CDS_FASTA,168,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA12162.1,BK006938.2,lcl|BK006938.2_cds_DAA12162.1_1233,GCA_000146045.2,DAD4,YDR320C-A,CDS_FASTA,219,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA12222.1,BK006938.2,lcl|BK006938.2_cds_DAA12222.1_1294,GCA_000146045.2,SDH6,YDR379C-A,CDS_FASTA,240,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA07595.1,BK006939.2,lcl|BK006939.2_cds_DAA07595.1_1464,GCA_000146045.2,SOM1,YEL059C-A,CDS_FASTA,225,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA07636.1,BK006939.2,lcl|BK006939.2_cds_DAA07636.1_1507,GCA_000146045.2,PMP2,YEL017C-A,CDS_FASTA,132,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA07693.1,BK006939.2,lcl|BK006939.2_cds_DAA07693.1_1568,GCA_000146045.2,,YER039C-A,CDS_FASTA,219,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA07739.1,BK006939.2,lcl|BK006939.2_cds_DAA07739.1_1614,GCA_000146045.2,,YER078W-A,CDS_FASTA,165,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA07799.1,BK006939.2,lcl|BK006939.2_cds_DAA07799.1_1676,GCA_000146045.2,,YER138W-A,CDS_FASTA,105,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA07838.1,BK006939.2,lcl|BK006939.2_cds_DAA07838.1_1716,GCA_000146045.2,,YER175W-A,CDS_FASTA,165,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA12398.1,BK006940.2,lcl|BK006940.2_cds_DAA12398.1_1758,GCA_000146045.2,,YFL041W-A,CDS_FASTA,192,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA12474.1,BK006940.2,lcl|BK006940.2_cds_DAA12474.1_1837,GCA_000146045.2,RPL29,YFR032C-A,CDS_FASTA,180,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA07858.1,BK006941.2,lcl|BK006941.2_cds_DAA07858.1_1867,GCA_000146045.2,,YGL260W,CDS_FASTA,231,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA07860.1,BK006941.2,lcl|BK006941.2_cds_DAA07860.1_1869,GCA_000146045.2,,YGL258W-A,CDS_FASTA,234,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA07927.1,BK006941.2,lcl|BK006941.2_cds_DAA07927.1_1937,GCA_000146045.2,,YGL188C-A,CDS_FASTA,141,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA08058.1,BK006941.2,lcl|BK006941.2_cds_DAA08058.1_2071,GCA_000146045.2,,YGL041C-B,CDS_FASTA,183,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA08133.1,BK006941.2,lcl|BK006941.2_cds_DAA08133.1_2151,GCA_000146045.2,,YGR035W-A,CDS_FASTA,222,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA08198.1,BK006941.2,lcl|BK006941.2_cds_DAA08198.1_2219,GCA_000146045.2,VMA21,YGR105W,CDS_FASTA,234,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA08214.1,BK006941.2,lcl|BK006941.2_cds_DAA08214.1_2235,GCA_000146045.2,,YGR121W-A,CDS_FASTA,216,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA08238.1,BK006941.2,lcl|BK006941.2_cds_DAA08238.1_2259,GCA_000146045.2,,YGR146C-A,CDS_FASTA,162,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA08277.1,BK006941.2,lcl|BK006941.2_cds_DAA08277.1_2299,GCA_000146045.2,QCR9,YGR183C,CDS_FASTA,201,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA08298.1,BK006941.2,lcl|BK006941.2_cds_DAA08298.1_2320,GCA_000146045.2,,YGR204C-A,CDS_FASTA,114,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA08332.1,BK006941.2,lcl|BK006941.2_cds_DAA08332.1_2355,GCA_000146045.2,,YGR240C-A,CDS_FASTA,201,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAF84567.1,BK006941.2,lcl|BK006941.2_cds_DAF84567.1_2342,GCA_000146045.2,OTO1,YGR227C-A,CDS_FASTA,174,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA08544.1,BK006942.2,lcl|BK006942.2_cds_DAA08544.1_2867,GCA_000146045.2,CMI7,YIL002W-A,CDS_FASTA,210,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA08565.1,BK006942.2,lcl|BK006942.2_cds_DAA08565.1_2888,GCA_000146045.2,,YIR018C-A,CDS_FASTA,138,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA08568.1,BK006942.2,lcl|BK006942.2_cds_DAA08568.1_2892,GCA_000146045.2,,YIR021W-A,CDS_FASTA,213,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA08605.1,BK006943.2,lcl|BK006943.2_cds_DAA08605.1_2930,GCA_000146045.2,NCE101,YJL205C,CDS_FASTA,162,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA08618.1,BK006943.2,lcl|BK006943.2_cds_DAA08618.1_2944,GCA_000146045.2,RPL39,YJL189W,CDS_FASTA,156,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA08667.1,BK006943.2,lcl|BK006943.2_cds_DAA08667.1_2994,GCA_000146045.2,DPI8,YJL133C-A,CDS_FASTA,225,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA08674.1,BK006943.2,lcl|BK006943.2_cds_DAA08674.1_3001,GCA_000146045.2,MCO6,YJL127C-B,CDS_FASTA,159,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA08722.1,BK006943.2,lcl|BK006943.2_cds_DAA08722.1_3049,GCA_000146045.2,,YJL077W-B,CDS_FASTA,99,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA08752.1,BK006943.2,lcl|BK006943.2_cds_DAA08752.1_3081,GCA_000146045.2,,YJL047C-A,CDS_FASTA,135,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAD54807.1,BK006943.2,lcl|BK006943.2_cds_DAD54807.1_3223,GCA_000146045.2,,YJR107C-A,CDS_FASTA,237,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA08983.1,BK006944.2,lcl|BK006944.2_cds_DAA08983.1_3316,GCA_000146045.2,,YKL183C-A,CDS_FASTA,213,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA09024.1,BK006944.2,lcl|BK006944.2_cds_DAA09024.1_3357,GCA_000146045.2,HSK3,YKL138C-A,CDS_FASTA,210,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA09051.1,BK006944.2,lcl|BK006944.2_cds_DAA09051.1_3384,GCA_000146045.2,,YKL106C-A,CDS_FASTA,120,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA09060.1,BK006944.2,lcl|BK006944.2_cds_DAA09060.1_3396,GCA_000146045.2,,YKL096C-B,CDS_FASTA,150,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA09088.1,BK006944.2,lcl|BK006944.2_cds_DAA09088.1_3424,GCA_000146045.2,,YKL068W-A,CDS_FASTA,237,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA09131.1,BK006944.2,lcl|BK006944.2_cds_DAA09131.1_3468,GCA_000146045.2,MIN9,YKL023C-A,CDS_FASTA,228,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA09312.1,BK006945.2,lcl|BK006945.2_cds_DAA09312.1_3652,GCA_000146045.2,,YLL006W-A,CDS_FASTA,177,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA09457.1,BK006945.2,lcl|BK006945.2_cds_DAA09457.1_3800,GCA_000146045.2,,YLR146W-A,CDS_FASTA,189,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA09467.1,BK006945.2,lcl|BK006945.2_cds_DAA09467.1_3810,GCA_000146045.2,,YLR154C-G,CDS_FASTA,150,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA09473.1,BK006945.2,lcl|BK006945.2_cds_DAA09473.1_3816,GCA_000146045.2,,YLR157W-D,CDS_FASTA,213,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA09476.1,BK006945.2,lcl|BK006945.2_cds_DAA09476.1_3819,GCA_000146045.2,,YLR157W-E,CDS_FASTA,165,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA09477.1,BK006945.2,lcl|BK006945.2_cds_DAA09477.1_3811,GCA_000146045.2,,YLR154C-H,CDS_FASTA,132,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA09484.1,BK006945.2,lcl|BK006945.2_cds_DAA09484.1_3827,GCA_000146045.2,RRT15,YLR162W-A,CDS_FASTA,189,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA09575.1,BK006945.2,lcl|BK006945.2_cds_DAA09575.1_3921,GCA_000146045.2,TMA7,YLR262C-A,CDS_FASTA,195,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA09578.1,BK006945.2,lcl|BK006945.2_cds_DAA09578.1_3924,GCA_000146045.2,,YLR264C-A,CDS_FASTA,117,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA09599.1,BK006945.2,lcl|BK006945.2_cds_DAA09599.1_3945,GCA_000146045.2,RPS30A,YLR287C-A,CDS_FASTA,192,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA09633.1,BK006945.2,lcl|BK006945.2_cds_DAA09633.1_3981,GCA_000146045.2,RPL38,YLR325C,CDS_FASTA,237,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA09689.1,BK006945.2,lcl|BK006945.2_cds_DAA09689.1_4041,GCA_000146045.2,RPS29A,YLR388W,CDS_FASTA,171,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA09696.1,BK006945.2,lcl|BK006945.2_cds_DAA09696.1_4048,GCA_000146045.2,COX8,YLR395C,CDS_FASTA,237,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA09706.1,BK006945.2,lcl|BK006945.2_cds_DAA09706.1_4058,GCA_000146045.2,,YLR406C-A,CDS_FASTA,150,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA09715.1,BK006945.2,lcl|BK006945.2_cds_DAA09715.1_4067,GCA_000146045.2,,YLR412C-A,CDS_FASTA,207,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA09770.1,BK006946.2,lcl|BK006946.2_cds_DAA09770.1_4121,GCA_000146045.2,COX14,YML129C,CDS_FASTA,213,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA09839.1,BK006946.2,lcl|BK006946.2_cds_DAA09839.1_4191,GCA_000146045.2,HUG1,YML058W-A,CDS_FASTA,207,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA09889.1,BK006946.2,lcl|BK006946.2_cds_DAA09889.1_4241,GCA_000146045.2,MRPL39,YML009C,CDS_FASTA,213,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA09891.1,BK006946.2,lcl|BK006946.2_cds_DAA09891.1_4243,GCA_000146045.2,MIN4,YML007C-A,CDS_FASTA,111,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA09900.1,BK006946.2,lcl|BK006946.2_cds_DAA09900.1_4252,GCA_000146045.2,,YMR001C-A,CDS_FASTA,231,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA10054.1,BK006946.2,lcl|BK006946.2_cds_DAA10054.1_4414,GCA_000146045.2,,YMR158C-A,CDS_FASTA,138,yes,L1_short,yes
scerevisiae,Saccharomyces cerevisiae,DAA10070.1,BK006946.2,lcl|BK006946.2_cds_DAA10070.1_4430,GCA_000146045.2,PAI3,YMR174C,CDS_FASTA,207,yes,L1_short,yes
